Gender,Age,Body Type,Sport,Balance,Stability,Fine Motor Movement,Strength,Bone Density,Reaction Time,Height,Weight,Lung Capacity,Speed
Male,26,Endomorph,Tennis,0.8133814237002748,0.6442939283613036,0.8437212957629797,0.7986562256467161,0.488720361359452,1.0,0.5512687387052329,0.7705013656027518,0.8031453888411861,0.763736989676124
Female,27,Ectomorph,Football,1.0,0.9000844317158203,0.34789940935931285,0.8475254172839508,0.5326071633065054,0.92785742175398,0.6789174193167086,0.9643816004267507,0.9997317456679737,0.9833133322618071
Male,22,Endomorph,Football,0.8958290732277947,0.7047473124701672,0.3646578600675173,0.6488190314519763,0.8407709323991713,0.767756605021879,0.7973688046154461,0.6622635151498213,0.9598971231883575,0.8978252298179671
Female,21,Ectomorph,Tennis,0.8258118118932479,0.6665121096731274,0.8468251364550599,0.5941482236329514,0.6504311273896939,1.0,0.7210362049705885,0.52058489383916,0.6666710408597438,0.9189303516178386
Male,39,Mesomorph,Badminton,1.0,0.6788435770350219,0.6194980102461864,0.2881089030924947,0.6102496867850583,0.7821973068771246,0.741078971162301,0.4886795783404393,0.9547021315136754,1.0
Male,19,Mesomorph,Football,0.6551854645533799,0.5633578774439418,0.5751983679007029,0.788401221417183,0.9305903499747402,0.7577931763719284,0.6900727888636529,1.0,0.8590806486771108,0.8390037040164905
Male,26,Endomorph,Cricket,0.6648895497570977,1.0,0.9308253383473214,0.7867619623270632,0.5706165741207103,0.7084218472222327,0.6409121228068537,0.3485388676298743,0.6773362759555339,0.5662467601956226
Male,32,Ectomorph,Tennis,0.8976233723166216,0.7904440968813189,0.6895490498172168,0.7468982676654558,0.5894035046283844,0.7923682589469327,0.6900768032057896,0.5169348744031812,0.6930375662684167,0.7026658636106675
Female,16,Ectomorph,Gymnastics,0.7645459831265865,0.879457667074919,0.7271939827144139,0.6979602454535194,0.6654912221410642,0.7636903746922011,0.477077654386526,0.3578528863319561,0.5805935733170671,0.7144094808490346
Female,30,Mesomorph,Badminton,0.7188735926901825,0.4903889265139678,0.8246962896769746,0.623978204427205,0.7169686476260352,0.9301091172885567,0.6726906203249987,0.4532518917203915,0.9125484733432703,0.781075420493777
Male,19,Mesomorph,Gymnastics,0.8330194573048644,0.9316000582554591,0.7050963293025847,0.7541985286918796,0.5565384373966071,0.8664397696555387,0.516287862482526,0.33828211940997854,0.7779116147608605,0.658269863896293
Male,28,Ectomorph,Football,0.6608575799441341,0.8980318841198099,0.64898246199391,1.0,0.9006954987988951,0.8823474907912598,0.8095426538537901,0.8478865125829195,1.0,0.9328647099149638
Female,21,Endomorph,Tennis,0.8940245309430257,0.6849292568488514,0.8437522231998934,0.7101429915976843,0.7826443165774082,0.8492016435764895,0.7249349125691333,0.7064191358621876,0.7406228821524407,0.7805197433831558
Female,20,Endomorph,Badminton,0.816029860346362,0.4660689131933494,0.73237905553342,0.6734878004353861,0.5264289982442734,0.7232281527848262,0.6453076197925054,0.6116324521138172,0.7054926812642057,0.6899392978339584
Female,27,Endomorph,Gymnastics,0.8833442540002333,1.0,0.8618561457738886,0.6725605266992655,0.6228343369869666,0.8795789496105028,0.5303527222378364,0.3206150318228654,0.6924963101976851,0.7703558366076823
Female,31,Endomorph,Tennis,0.9084777941629901,0.7036762278201472,0.7123324300627122,0.6029069280309061,0.5805430433861875,0.9300326429245731,0.6860313458309649,0.614802183662705,0.7009969703838667,0.9500510301532086
Female,35,Endomorph,Football,0.4823549447011009,0.40758237474952563,0.3319058900530256,0.7180156812432952,0.6410758676855576,0.8504918655549372,0.702595788793526,0.47948110926380555,0.7573867291648975,0.831254700787319
Female,18,Mesomorph,Tennis,0.6943210234371914,0.7945270572003418,0.6805601939089849,0.702920732244639,0.6289085590826219,1.0,0.6121525348288206,0.7247858197670721,0.8400763937767368,0.770839843336785
Female,24,Endomorph,Tennis,0.8446015715541154,0.6308825402340393,0.8308669696755662,0.6012548970791977,0.6583636689217754,0.9797700637562322,0.6675860091117855,0.4634625614118551,0.7651259452223056,0.8673073273018832
Female,39,Mesomorph,Badminton,0.7344829350634028,0.8233843687468347,1.0,0.37204385807597395,0.41708810593449686,1.0,0.6546412698534061,0.6408197750923514,0.7039352944973711,0.946629968632452
Male,22,Ectomorph,Gymnastics,0.9995943118244923,0.8519406835474843,0.6900660739156133,0.6560280878273778,0.7157562391233087,0.7425134234490169,0.5654448231466985,0.508975365175367,0.660898060520939,0.9621028020312177
Female,18,Mesomorph,Badminton,0.7663139278919893,0.6084734336747306,0.8917300809242803,0.5668977039037252,0.4362289362469911,0.8927942457889846,0.5358036810885248,0.49554282400357275,0.8652925294500569,0.8194210113213718
Female,29,Mesomorph,Tennis,0.868633357395199,0.8196112012310677,0.7301312467444846,0.5325523622564728,0.5888652796951745,0.9379277200441114,0.678633905583262,0.641953711881204,0.830774831783694,0.9030428448861726
Male,36,Endomorph,Cricket,0.4419958806423271,0.6476332376630984,0.8583384960225611,0.9598085962615569,0.7801323816828185,0.7822097055923835,0.7115501659285396,0.509839018416298,0.7126621552332362,0.7798148608719464
Male,25,Endomorph,Tennis,0.8454148687632954,0.7432664434798705,0.7591602606310496,0.7859458487230555,0.7581182225558185,0.8035204649126959,0.8698192573858088,0.5339841249515329,0.7822795287814448,0.8742092375196985
Female,36,Endomorph,Cricket,0.5939648248602146,0.7254083777045629,0.9947789711220082,0.3433611247106128,0.71193927520303,0.9652197738050412,0.6393726431665916,0.7247881786170525,0.6482936171141015,0.6860397988022917
Male,31,Mesomorph,Football,0.39719908943677695,0.9037271584268276,0.7106483506803615,0.9808875312032258,0.8238268432000448,0.919839225714989,0.6695364377196149,0.6966287909007087,0.8936466291119964,0.9332021628480452
Female,22,Mesomorph,Gymnastics,0.9870525603123912,0.9296673303025487,0.7283118750250973,0.6103874978910296,0.6397078915806619,0.9962995806718382,0.35264528173733267,0.6705271860997664,0.6691727719671434,0.7366656717553729
Female,19,Endomorph,Tennis,0.7670684062914529,0.787333949653394,0.8574894033856666,0.6788769055308314,0.7918512021758537,0.8826740808609681,0.6315861228945877,0.6823652287757265,0.7470258701670657,0.7669120169133125
Male,22,Endomorph,Tennis,0.7793411410118762,0.6004615842348837,0.8692877048244007,0.7848004079965492,0.624709393646082,1.0,0.6921586722733568,0.6554568557088941,0.7228098118486278,0.8116384687296927
Female,31,Endomorph,Cricket,0.630946452661368,0.4689141470331059,0.8514886757299213,0.5026433795526714,0.6438872753351027,0.4222256727770232,0.8698969384614321,0.5842017484891255,0.5923187096916672,0.7105855760562529
Male,17,Endomorph,Gymnastics,0.798270475720296,0.8348220442187199,0.7818999464555924,0.9467665964283649,0.7068177758991385,0.7005852048850516,0.6544141738741676,0.3801870736145,0.6888830091757913,0.6425112335610375
Male,25,Endomorph,Gymnastics,0.7584994662956566,0.9637088423610859,0.6895123377941874,0.756057543492354,0.6635925365323001,0.5897860211263258,0.4607168397625544,0.26212915301746154,0.5676550393367611,0.7225037513716378
Male,24,Endomorph,Tennis,0.9602068984592549,0.7334520483184012,0.8830979713382452,0.7209384259883169,0.4720241267114985,1.0,0.68229759313291,0.4554358018269904,0.7967403876157008,0.9555248518325069
Female,18,Ectomorph,Football,0.3689966771380424,0.6910674630329842,0.33905991379177525,0.8301087218206823,0.6839023146729258,0.8069620145373879,0.6934619548236499,0.8797253734521323,0.9993210044329572,0.95648055374223
Female,24,Endomorph,Tennis,0.516525991095315,0.8262442157274642,0.6970694162948232,0.8092864782737694,0.6055242585845795,0.8585633381205502,0.9294471071570243,0.640412202552272,0.8841668104113034,0.8905152793232697
Female,36,Mesomorph,Tennis,0.8229533461881458,0.8010743772368679,0.9346752716519579,0.6550155220296471,0.6253188919465392,0.7134137267686406,0.71393440844255,0.5927760433152935,0.8195000122145071,0.8408858600297685
Male,15,Endomorph,Cricket,0.7214703447472282,0.6191474591866358,0.9252810861456812,0.692651177766075,0.8693719584719988,0.7120192313486242,0.8271858024190222,0.5482889847477139,0.3870105073419463,0.561087818323407
Female,16,Ectomorph,Cricket,0.6144212250826513,0.7531746162282018,0.8175487672240351,0.7571766214793492,0.319199923854488,0.5761657871489072,0.5026559576889336,0.09729045464386232,0.6358215336932543,0.36691769646749395
Male,27,Endomorph,Gymnastics,0.9612273022112771,0.9292960001868232,0.7752778684100395,0.6551363280110278,0.6459273134050436,0.8110069622363865,0.38256734628052336,0.28465376412598653,0.6085307627190254,0.7004045770532757
Female,25,Ectomorph,Badminton,0.7490586549130592,0.8537723242586094,0.8762812000340534,0.6979523197583604,0.5710937748000293,0.9929377299068772,0.8153209380222869,0.6406352213476026,0.8097943115879376,0.8786967356309084
Male,29,Mesomorph,Badminton,0.7778175291276265,0.6628409806044732,0.8048185735224477,0.49961051402997514,0.3947948809115164,0.9358974096697805,0.6975376309661638,0.5221708807849094,0.694536631463471,0.7059103545288026
Female,23,Ectomorph,Tennis,0.7749586746606448,0.8114701881469707,0.8132924465866839,0.7540867262355431,0.5053010962606097,1.0,0.7255444690130384,0.5672366750868496,0.7264453364527563,0.7997409220562476
Male,21,Mesomorph,Cricket,0.5731552118913573,0.8996377207976624,0.7013580739549686,0.025655848152439487,0.5371610742565868,0.5490834939562877,0.8612792731625367,0.48107250473724494,0.7299956336384205,0.7943598340853156
Female,35,Endomorph,Football,0.5620757331429326,0.628060574525267,0.5226286590702212,0.7188001138240498,0.427184502178061,0.8827743429682394,0.7341172878343468,0.48762523766319976,0.9177371459019875,1.0
Male,20,Mesomorph,Tennis,0.8080487489760586,0.633090115338967,0.6170715873662227,0.5380538331123937,0.6246311249872879,0.6929570526876232,0.7436993824981236,0.45141468030700926,0.8194571430260351,0.9037899579394102
Female,38,Ectomorph,Badminton,0.7825599235060042,0.7952648001836565,0.8242404188269048,0.4572702200341936,0.48285122448397993,0.8963769438323647,0.48378902423271464,0.39178904140694365,0.8511988345557976,0.81609950038402
Female,17,Mesomorph,Tennis,0.8618063498983758,0.7109075609705733,0.6467683790381529,0.7770126202433036,0.6720479922081739,0.596116579565851,0.6918791000133964,0.7206697381588907,0.7768994126848838,1.0
Male,36,Endomorph,Gymnastics,0.783314011589685,0.8784068152203232,0.6551713842459903,0.7639954059167443,0.5019479072513435,0.6759245978007918,0.6669918941639745,0.4405901040477114,0.8211823223924697,0.7953684938385799
Male,33,Ectomorph,Cricket,0.9484538146126231,0.933318845828595,0.7458474338614228,0.7211211287492498,0.6864354131644181,0.6016084113015412,0.8799369271651643,0.8817335289128867,0.8191819537616705,0.4330424119547923
Female,26,Ectomorph,Badminton,0.7514989776938028,0.6674085921535804,0.9617853726145478,0.5534364429720398,0.4079846868041319,0.9439540693279405,0.6771188395907023,0.6082136890898875,0.7246850600121246,0.8329326707349279
Female,36,Ectomorph,Tennis,0.8603566295568472,0.5961297711451904,0.7245092641953436,0.7760271758431303,0.6876705214547765,0.7873580983034386,0.8467798562396072,0.6090909176029612,0.8916212848343926,0.7289947226540402
Male,31,Ectomorph,Tennis,0.7559459093876261,0.9250794867332796,0.7603657345395181,0.6016296926450897,0.6238318773687913,0.8635554100503827,0.8069275368365652,0.6714451265051028,1.0,0.8553307686644673
Male,27,Endomorph,Gymnastics,0.8591726863275725,1.0,0.762813816345984,0.7486093430706142,0.3630457928731984,0.7838212046144516,0.5482573837270465,0.4794351114102401,0.6614621302106363,0.764646639578963
Female,30,Mesomorph,Badminton,0.7836413604679946,0.6782163429485797,0.8401908875730356,0.5095566937284912,0.5399073636778285,1.0,0.7221788286023906,0.5566057181782726,0.9935963614045065,0.7906682772254178
Male,26,Mesomorph,Cricket,0.7623036588653119,0.5228243748715928,0.9034424236290415,0.7880100908333252,0.44415619442366494,0.5913899692664031,0.7393083007926309,0.5185182015064865,0.7749799453169336,0.4449521461051328
Male,32,Endomorph,Gymnastics,0.9499397815161351,0.9394979302895845,0.679693559472892,0.7249025380713465,0.4955714513376671,0.8954641916931907,0.5904628611716116,0.4034566758349765,0.6773369948646798,0.698612607568388
Female,26,Mesomorph,Gymnastics,0.8492761198806164,0.9359774880777197,0.8445176410906257,0.8001881156036655,0.4721903333195563,0.7347059786189286,0.41785405837610984,0.48865846620139675,0.7855295568733167,0.8648785655730472
Female,20,Ectomorph,Gymnastics,0.9926085213374758,0.888954450304749,0.8336016592972993,0.663632429153747,0.7031993453761543,0.7898667338447731,0.661651300988551,0.5475879571511822,0.7026263765122212,0.47675716710582583
Female,16,Endomorph,Football,0.7184966679447929,0.5595626836929726,0.5651224813491736,0.8088822835547419,0.7205390142291672,1.0,0.6888166826103373,0.653629762706651,0.8517638046283158,0.7908996542331805
Female,34,Endomorph,Cricket,0.8242599129702047,0.3555550193972206,0.8627881495082018,0.28136190579133913,0.8379439693363919,0.8062130568946015,0.7649978195956353,0.8872358249870316,0.5680837392946143,0.7839835035957262
Female,19,Endomorph,Football,0.5645026026925809,0.5507016371580323,0.44152242720313595,0.8437908143382362,0.9539804334124022,0.7876360194292878,0.5797391817344943,0.6745635886945051,0.9999969319037489,0.956839089595216
Female,32,Ectomorph,Badminton,0.7450179194299612,0.8635856406816455,0.9160599345575012,0.5358982045829864,0.5313599626089812,0.9251410994967908,0.6443459865771552,0.6048565218350899,0.7686966869436949,0.8448407405136843
Male,21,Mesomorph,Gymnastics,0.7876090082681231,0.886198437795554,0.7307319861136335,0.7810098227737852,0.6257677573156528,0.8404875072965448,0.4191551097988274,0.33728168749175846,0.602639876484882,0.6449801989452775
Male,38,Endomorph,Badminton,0.7815713913651343,0.5728755355178378,0.9383234935472494,0.5117141902290105,0.3515191976503473,0.9014830699357408,0.7828380200743909,0.4888107383269822,0.6548761505195835,0.8073033718960847
Female,35,Ectomorph,Football,0.4964640199838626,0.4708056824383611,0.5579861399276973,0.6827191609454206,0.7718818354590489,0.9813567454063797,0.7497109010296763,0.8496820355739331,0.9624854423278971,0.9165785238374206
Female,28,Endomorph,Cricket,0.7979853506238184,1.0,0.9606122232571795,0.7282918448281914,0.6208937317867794,0.6090766576333241,0.7354194087133589,0.60829484771985,0.5286169925836173,0.2351394167556644
Female,18,Mesomorph,Badminton,0.78820914526113,0.9421469311303877,0.8171865551010861,0.43975461779443037,0.6776390207034384,0.9734689723131924,0.6706312983057425,0.4345782358687655,0.8837372241971824,0.791417979218475
Male,25,Endomorph,Cricket,0.7303400400206465,0.4926450188810434,0.7544488162469682,0.658708601150763,0.7131136359655444,0.3519567482135604,0.710990248222125,0.6975045965564567,0.9069415300921904,0.6962075412937552
Male,38,Ectomorph,Badminton,0.8658528710449713,0.8800361174524067,0.9660091203653626,0.6063178048589443,0.46370935558999965,0.7219534792548241,0.5237954883992726,0.4357814285743932,0.8509075078054128,0.7492678386519814
Female,38,Ectomorph,Cricket,0.2490727452677292,0.5738188656977428,0.9175012661892661,0.5268462471336798,0.5672378849231784,0.8230693841648657,0.6596106490312074,0.2618846819186064,0.22972041511023333,0.4600241934870737
Male,25,Endomorph,Badminton,0.7927797417346231,0.6819177004198719,1.0,0.47420338197867057,0.5989101917739194,0.8791702892697814,0.6077634795543968,0.6061061923772205,0.7026856337819857,0.5993742085744866
Female,18,Mesomorph,Football,0.7053516205047082,0.7297524938004691,0.8730095518128165,0.6531375394668597,0.7610146626796274,0.8882541497767824,0.7707885061802384,0.725013656205289,0.7419881725848725,0.9503778905862781
Female,28,Mesomorph,Gymnastics,1.0,0.9721594989115605,0.8129941874431335,0.642637683804462,0.6564020735071845,0.7097252790297425,0.30612661840363575,0.48984383975485624,0.8175705072950865,0.6715470925974925
Female,28,Endomorph,Cricket,0.7140866097627919,0.6471128014262676,0.9934503064520732,1.0,0.39805284533667323,0.7299918155695987,0.8277077053039633,0.6181282134870111,0.7886083968899419,1.0
Male,25,Ectomorph,Cricket,0.3707297383310927,0.7350234020319883,0.8908176661254463,0.7336344895322884,0.7379725394987027,0.5754298814663603,0.9404449118791642,0.7225263456430807,0.7270326204134001,0.5011881930039411
Female,35,Mesomorph,Gymnastics,0.894279161290771,0.9120197251538851,0.8828863054681261,0.7155105287601804,0.6155140980471664,0.8777653652554949,0.5774818356275628,0.49314864206465225,0.8206796420219954,0.7456444650906859
Female,30,Ectomorph,Football,0.5647532117825357,1.0,0.5525336857651075,1.0,0.5664656209828229,0.9776423533507176,0.6419073631920328,0.5393476024518871,0.9369576976488031,0.7347885733553338
Male,15,Ectomorph,Gymnastics,0.8982645009874819,0.9287303464581366,0.7116987243870228,0.6201544664285574,0.5713495589544832,0.7308118906410551,0.5402084368279964,0.6170123099722635,0.551897828157935,0.7260514685517571
Male,20,Endomorph,Football,0.48709282045313934,0.3707957575770964,0.4262931279090725,0.7636839003302557,0.7107215145893926,0.8507331611522371,0.8205972300283881,1.0,0.7714433282594979,0.8442764673974049
Male,20,Endomorph,Football,0.8598573793760558,0.5752775799163101,0.7737713306293557,0.8731148862642424,0.5875800176455146,0.8357231817711723,0.7104488784428975,0.3849344040965467,0.7175903734253324,0.9546034641926493
Female,23,Endomorph,Badminton,0.5647010488012003,0.7300058197560659,0.9615494615132372,0.6280516608913133,0.4899988148559755,0.9453626822335798,0.7011070395133074,0.3877788286371858,0.8225790304390319,0.8432899108770928
Male,24,Ectomorph,Tennis,0.8005040113481173,0.6302578025322632,0.4874410727095118,0.5873051724017304,0.3412593360648546,0.9070713458896198,0.5713086645731335,0.47550761214988063,0.7540418064544043,0.7619586313645675
Male,29,Endomorph,Football,0.7668174900984381,0.6617389559255723,0.26580848381765565,1.0,0.9714728747392454,0.7336498001031152,0.6765996349423464,0.49081877197202334,0.8992017006601088,0.8951567951479764
Female,25,Ectomorph,Badminton,0.7212079391100548,0.882579068655886,0.751882424345835,0.4661467886601838,0.7747947541608712,0.9717161291959118,0.5461085095749074,0.5418676913178442,0.7116937691440289,0.5924077991699745
Male,27,Mesomorph,Football,0.761799186214418,0.4444178597713859,0.0458174759468008,0.7776562226457585,0.716172127786779,0.9453986899028395,0.6870009265735911,0.753022412579117,0.9049908525800383,1.0
Male,29,Endomorph,Tennis,0.7106610437364334,0.7082664961982367,0.713164932247615,0.8342211052419357,0.7086231818514231,0.8884180080363466,0.6685821994256188,0.6122349208213089,0.7677666603210237,0.8300705212791785
Male,29,Ectomorph,Tennis,0.8665109122480138,0.6676736861652169,0.7947766612030902,0.5430602071542575,0.8696611105455455,0.9829882177986294,0.47297207869505864,0.5887766272922543,0.9792113503837809,0.8152217876549928
Female,21,Ectomorph,Football,0.4463314727664136,0.423906848850811,0.37215198468823185,0.8824098477335557,0.6431511557141412,0.8710334574759728,0.7628994262406593,1.0,0.6816993497556875,1.0
Female,37,Mesomorph,Badminton,0.8437252299903222,0.6840628847095417,0.8474916267587166,0.508330819583665,0.5541662098797516,0.8343961807531826,0.5446700592193382,0.6601804080961647,0.6646665397563136,0.8684445761969398
Male,19,Endomorph,Badminton,0.5592601031391924,0.6894200027864065,0.8659159416800317,0.4872436717327197,0.5237714464065021,0.9472103669493185,0.6274877837173515,0.543138989318602,0.8782721609714716,0.853653924315179
Male,16,Mesomorph,Badminton,0.7394355774663185,0.80202396113386,0.8333197167169817,0.45661970945873676,0.7006449719160918,0.829427240838202,0.6343755399533973,0.49452064859679207,0.7816150156450321,0.8515605728220735
Male,20,Mesomorph,Badminton,0.8330559536661319,0.7478819716205569,0.8414475482195131,0.5326754627225794,0.548743859335072,1.0,0.6645833275931926,0.5222046919109243,1.0,1.0
Female,37,Ectomorph,Tennis,0.8876180382782809,0.6231976118793291,0.8215663466929349,0.7194474577935411,0.6502526321361423,0.8782718180682247,0.6612550581187159,0.5680304384556971,0.8011058303965578,0.7738509370097642
Male,36,Mesomorph,Badminton,0.766945694485301,0.9122463399353039,0.6271302865883681,0.4672528274111926,0.24747058699291197,1.0,0.8449555156000096,0.5975615865828584,0.9071060852976204,0.7795496351210712
Male,21,Endomorph,Tennis,0.8155049619895056,0.6315652971751967,0.7944389521816552,0.8349750784841572,0.5895809866678375,0.9038721933787168,0.6375233328942416,0.6186794147620753,0.8556600078538806,0.7901785056651054
Female,33,Mesomorph,Tennis,0.7842101897647082,0.6590438274785809,0.8271757651371142,0.7933837544359348,0.6572378837693773,0.910073251680367,0.8652426428907902,0.6817824308777702,0.6835006075290786,0.782357641430059
Male,32,Mesomorph,Tennis,0.7151900984165058,0.6326798930404898,0.736474116199901,0.7365468101873738,0.47675021308815424,0.9010900602736511,0.667608287430446,0.4454969449120372,0.8167396616480456,0.8181967520132875
Female,16,Ectomorph,Gymnastics,0.828111765635284,0.7928497122919411,0.677370144813469,0.533970647432152,0.6320130035555424,0.6836067774160918,0.48014363069506033,0.47952209926894535,0.6923483100998623,0.5629938353096157
Male,33,Endomorph,Gymnastics,0.9023619038904493,0.8741857763822607,0.826170290657571,0.7475535441748627,0.6624401945931668,0.8794546396817541,0.28120710153659567,0.4170377944703602,0.5749802471921028,0.9145725833109118
Male,28,Mesomorph,Cricket,0.64821672087602,0.8614777046863492,0.9781546726018062,0.3146543419815612,0.6161610932199152,0.6800376032767227,0.6380353561253783,0.6036793643280107,0.6827064534903406,0.6241266691862776
Female,21,Ectomorph,Cricket,0.7767290013539655,0.8485810907734097,0.81381355095256,0.4073525039466146,0.4058036017391266,0.5748041999791147,0.687062921329242,0.49095356736706885,1.0,0.768752564203169
Male,32,Endomorph,Football,0.8862359817985996,0.6824282216258175,0.8483157142393478,0.6551446699534893,0.7710435777214197,0.6887434383194968,0.7941567728431169,0.78718427998116,0.8767786551571904,0.9216321890644839
Female,35,Endomorph,Cricket,0.6014310855929524,0.7354220674126897,1.0,0.950414084375188,0.9314065626580115,0.8914839037641384,0.6696532924380236,0.49082398412625305,0.8913564379469906,0.8166675266692295
Male,38,Ectomorph,Football,0.48838717474231425,0.6319197160628731,0.6390535438385558,0.7457521313816758,0.7211970076615555,1.0,1.0,0.4193665485469748,0.9455135371728257,0.8165538565260602
Male,31,Ectomorph,Football,0.5760119431391142,0.6750210900716548,0.5341497893072613,0.6867792141790848,0.6410057081937263,0.832894012394846,0.8784873924588349,0.6212944537740583,0.9421902825429986,0.90182362238199
Male,20,Mesomorph,Gymnastics,0.8811824276986138,0.9254679716983852,0.8349387844659256,0.6221476286498004,0.7557635148556741,0.8388557099021838,0.3615151746844,0.46818280667813267,0.8113938756547743,0.6445491211501863
Male,25,Mesomorph,Gymnastics,0.829640824084435,1.0,0.7986718706826238,0.6626767555276045,0.6393247637955612,0.8673151996167916,0.6312555864643595,0.48366525036437824,0.7345580314719294,0.7274955006471412
Female,34,Ectomorph,Tennis,0.9041127411198981,0.7393250039584568,1.0,0.5615440282349959,0.7302069672896709,0.7056624041614099,0.6542162191720742,0.6445374583742435,0.6648584494546436,0.6808485754993249
Male,32,Endomorph,Football,0.5534553529736107,0.6642039152264544,0.4998841485300344,0.9510462530181204,1.0,1.0,0.8910257395970353,0.4453991902018987,0.9587589887081548,0.8453689659027296
Male,26,Endomorph,Badminton,0.7894065240966368,0.8054030879307074,0.937523854965869,0.5432570172782205,0.4650631328275476,0.7839920359253248,0.6618316554960549,0.4402352332645448,0.8151855175747644,0.8092353941553564
Female,21,Mesomorph,Cricket,0.7274662376665195,0.47227271016981165,0.8021136604045878,1.0,0.911084536090984,1.0,0.7127134724777759,0.4250703942007419,0.6332265211650456,0.543323703680274
Male,21,Endomorph,Gymnastics,0.9063066368777551,0.73329569586337,0.9221000615143138,0.6521521552584151,0.6389494871321653,0.8875234101001872,0.6255917779108968,0.37758242283087984,0.637291677355498,0.8727297064468986
Female,32,Ectomorph,Tennis,0.8836596797065416,0.5731026035754818,0.8384412615125049,0.695409651868699,0.5564078258036371,1.0,0.849497793014732,0.5654322810078646,0.6702703338677739,0.7846424279895109
Male,31,Mesomorph,Football,0.6076316905249791,0.3354980723668917,0.4961681626885445,0.9201990357211729,0.8525902056481777,0.9924468990917502,0.7650978135889972,0.4393322086610618,0.7653268934063997,0.8887536492483827
Male,18,Ectomorph,Gymnastics,0.9099142061709088,0.8771347638950687,0.7451800012846583,0.7520783548312773,0.6165417613112494,0.8096246943168202,0.3477340706863328,0.5330526970567224,0.6977946393160551,0.6733866566843205
Male,23,Ectomorph,Football,1.0,0.8523668887240528,0.5287295353870293,0.6727261531337995,0.15905989904007167,0.9171796809611581,0.8575373842742222,0.6563565080352397,0.7735644471736549,0.735149760373841
Female,30,Ectomorph,Badminton,0.9837478857010102,0.6765652596627314,0.9577287156393038,0.3313074680606731,0.4144146540215705,0.9168472025089187,0.7884555829597576,0.5883214796317962,0.8530877304103023,0.7561873979624777
Male,29,Ectomorph,Gymnastics,0.7421219121203786,0.7189720536992454,0.8091493771555046,0.9205804768796582,0.38840704457662056,0.8385278261913081,0.36720901105387516,0.4898379707011532,0.6566557222836308,0.6843729189378207
Female,17,Ectomorph,Badminton,0.8734150458057077,0.6036791128022931,0.8779607892189945,0.3826535812307268,0.6499018440551634,0.79355117103499,0.6191188916535727,0.49645496069036604,0.7979489551234282,0.8325769534980081
Male,26,Ectomorph,Football,0.3652205520259223,0.5289830986042177,0.2932117502801631,0.881554581672066,0.9213382717124453,0.6435106670143083,0.671492241443584,0.43581437051491895,0.9452457300175332,0.988470153854366
Female,36,Ectomorph,Gymnastics,0.8077233633772829,0.9845307439853697,1.0,0.7285680992701832,0.5650802348798689,0.8964138314155178,0.4318783335026414,0.4117919173455797,0.7810785662262176,0.7727305649014805
Male,22,Ectomorph,Cricket,0.37395558519938854,0.7684612132584961,0.9427069445606956,0.009312916506008406,0.32556653657948303,0.6420864157315811,0.8433058169746933,0.5298630944987,0.49264022445939026,0.5933561246036049
Male,30,Mesomorph,Badminton,1.0,0.6663975841448172,0.882665706275898,0.5816702486916152,0.5202206247205644,0.9343744955423207,0.5505752836677533,0.29801936374414373,0.8378904717528951,0.9066706925269706
Female,34,Endomorph,Gymnastics,1.0,1.0,0.8543221410751748,0.6134385727990608,0.6871438157560616,0.8412247204283131,0.5085097466333086,0.397148828034559,0.7456449677013144,0.6042758727796773
Male,20,Endomorph,Football,0.5506022864274387,0.582802264338919,0.4173978715948442,0.8465567684351132,0.9992400618727071,0.8822730035024527,0.8089673322239319,0.807639788012862,0.9388215517098768,0.8331088417383523
Female,27,Endomorph,Football,0.8835433400614296,0.85365915206333,0.27633582969327897,0.7948560500618723,0.6841415177241449,0.7599668313682756,0.8966811809633424,0.7339580939690472,0.8572559941134198,0.9402216840033948
Male,37,Endomorph,Cricket,0.8510697031000511,0.3768226332422036,0.939753426997001,1.0,0.7646811614952791,0.9619015420380292,0.7180275105456008,0.6351131377082017,0.6318550535652816,0.4615185674318312
Female,38,Ectomorph,Badminton,0.6304802039110813,0.7510719533737742,0.8650938605485815,0.6373449915910603,0.5831817520540052,0.7705998784545136,0.6174878562363907,0.4314666096160286,0.7871864886709464,0.8663498011188978
Female,30,Mesomorph,Tennis,0.797068701996513,0.8562542452780008,0.8790111817564823,0.76288699637974,0.5210547049714593,0.8919820849725307,0.7606750976631069,0.6484986496915296,0.9431511960266246,0.7076512234552954
Male,34,Ectomorph,Tennis,0.7619951383196671,0.5351726696956749,0.6884012402281438,0.694964502078445,0.5750084401866407,1.0,0.5423999642613553,0.5632788262262683,0.8644668158764492,0.9705083664692687
Male,15,Mesomorph,Cricket,0.7575531559962604,0.5057909334611522,0.9530434670004094,0.6264970024705623,0.47480348696564567,0.7654525092870963,0.6327154278633664,0.30336101703957646,0.7147860882185006,0.5062434594488601
Male,15,Mesomorph,Badminton,0.8136020631928621,0.5164019861421464,0.9514447182044288,0.6895922637420956,0.47840214601879705,0.7621792409454744,0.6318055706993573,0.4350405890809781,0.7037903287984801,0.9798921727169447
Female,36,Endomorph,Tennis,0.6873746991413128,0.721820007344042,0.8993425091861624,0.5605675795741023,0.6139027473987589,0.7932358326091509,0.6752720978412832,0.699319806043883,0.8799004917741917,0.6369048598193214
